"" "gene.id" "p.value" "q.value" "log.fc"
"343" "YKR092C" 1.072754422546e-43 2.04605231262272e-42 -1.50149426676709
"344" "YBR291C" 1.25970601935615e-43 2.39563859843836e-42 -1.42721655082008
"345" "YIL087C" 2.04564552959549e-43 3.87901827669962e-42 1.88898137509412
"346" "YGL208W" 3.09689814318857e-43 5.85546463952012e-42 2.13759141265437
"347" "YIL069C" 3.43798830523657e-43 6.48164826883506e-42 -1.38411091064819
"348" "YIL042C" 5.34098451667263e-43 1.00404369850783e-41 1.90291741287084
"349" "YEL020C" 1.47478637074828e-42 2.7644849390932e-41 1.85171546246747
"350" "YGR174C" 2.05857060334382e-42 3.84776253916436e-41 1.82432426905188
"351" "YJL089W" 2.22892577262995e-42 4.15431122636613e-41 3.47023642193454
"352" "YKR094C" 3.36199928531889e-42 6.24835208083982e-41 -1.32500509856457
"353" "YJL141C" 3.50601194015147e-42 6.49754394120989e-41 1.6993775388489
"354" "YCR004C" 3.52422949561114e-42 6.51285575149381e-41 1.36929727364152
"355" "YOR391C" 3.87789835581214e-42 7.14625663203465e-41 5.9156216094554
"356" "YPR010C" 4.39508582101301e-42 8.07658748344581e-41 -1.26148465407994
"357" "YOR315W" 5.18149897056351e-42 9.49506057855083e-41 -1.53730982563577
"358" "YPL079W" 5.86567899246539e-42 1.07187910527119e-40 -1.26037538274348
"359" "YBL072C" 7.32333102169318e-42 1.33451898451022e-40 -1.19568753831398
"360" "YKL085W" 8.17410475483747e-42 1.4854164807263e-40 1.28394014236315
"361" "YJL185C" 8.7517817829082e-42 1.58598771257023e-40 2.54038402936319
"362" "YDR001C" 1.17016747807965e-41 2.11470597834174e-40 1.63069393511893
"363" "YPL276W" 1.49501690985281e-41 2.69432524084216e-40 4.70867255297208
"364" "YIL033C" 1.5658135932296e-41 2.8141627821176e-40 1.38779867366614
"365" "YDR033W" 1.99701722692693e-41 3.57931142426192e-40 -1.21770289164714
"366" "YBR295W" 2.13759551837013e-41 3.82080597846376e-40 1.65018783140835
"367" "YBR104W" 2.47351686100888e-41 4.40919545087741e-40 -1.79235368368934
"368" "YER079W" 2.67548290299446e-41 4.7562524867907e-40 2.371826440511
"369" "YPL220W" 2.80616844339028e-41 4.97505527280738e-40 -1.20800625781116
"370" "YKL180W" 3.25222678611208e-41 5.75028854993114e-40 -1.24787510539891
"371" "YMR173W" 3.6442381014051e-41 6.42603926129168e-40 2.23782945243152
"372" "YER024W" 3.75351152543407e-41 6.60093344069616e-40 3.30898790377967
"373" "YGR162W" 4.28483977870573e-41 7.51512649659326e-40 -1.26155717470988
"374" "YOR028C" 5.4026039647723e-41 9.45022329880759e-40 3.1863493844443
"375" "YLR342W" 6.60054438552875e-41 1.15148696987011e-39 -1.14740010433105
"376" "YGL031C" 7.05145354599472e-41 1.22687790153983e-39 -1.20962174447601
"377" "YKL141W" 8.76403686627233e-41 1.52080448751071e-39 1.36064823654007
"378" "YIR038C" 9.13719573596876e-41 1.58136334668539e-39 2.91390972865328
"379" "YGR110W" 9.26114407231073e-41 1.59858587126799e-39 1.98251962423646
"380" "YML024W" 1.05503959186302e-40 1.81633394999155e-39 -1.21184027872314
"381" "YFL055W" 1.06479959593357e-40 1.82832518545864e-39 2.29300800779762
"382" "YER074W" 1.17127141338425e-40 2.00587894930884e-39 -1.2185701439485
"383" "YCR005C" 1.65064098422348e-40 2.81944995268668e-39 -1.18796414795665
"384" "YKR039W" 1.8224859360932e-40 3.10487057133378e-39 1.27154291505583
"385" "YPL036W" 2.03775484698651e-40 3.46259537895734e-39 4.40979213939845
"386" "YPL131W" 2.33027736715379e-40 3.94939754816582e-39 -1.36760976826092
"387" "YER043C" 2.51309592388627e-40 4.24823605531368e-39 -1.17993674739074
"388" "YLR164W" 3.14880759162818e-40 5.30914929495658e-39 3.69592643352463
"389" "YOR293W" 3.9233393676291e-40 6.59806841723125e-39 -1.41440999946453
"390" "YER091C" 5.31310955479573e-40 8.91240069422402e-39 -1.70695758601844
"391" "YHL021C" 7.18755984593715e-40 1.20258354250948e-38 1.92144169264235
"392" "YLR083C" 9.86527238671364e-40 1.64639316208879e-38 -1.3266091483514
"393" "TLC1" 1.01643606765821e-39 1.69199103170993e-38 -1.56549227196144
"394" "YDR261C" 1.25337925223789e-39 2.08111854521327e-38 -1.70470861267007
"395" "YOR317W" 1.35495090660548e-39 2.24407312177546e-38 1.196246045247
"396" "RUF5-1" 1.37254025688262e-39 2.26746423245608e-38 1.28618532186807
"397" "YDL083C" 1.83941859233229e-39 3.03110237557629e-38 -1.21904488981535
"398" "YHR162W" 2.7109782688753e-39 4.45608538567392e-38 -1.37848639121553
"399" "YLR441C" 3.14677578838844e-39 5.15945042797925e-38 -1.14295052028471
"400" "YPL203W" 3.49849333728111e-39 5.72178585312326e-38 1.62848591648916
"401" "YAR015W" 3.76731489315293e-39 6.14607831197168e-38 -1.53368418146263
"402" "YKL107W" 3.87901602354666e-39 6.31256786717468e-38 5.83096279526391
"403" "YKL216W" 4.75795408254837e-39 7.72370610621127e-38 -1.46250997262292
"404" "YMR202W" 5.86552806141021e-39 9.49809024201624e-38 -1.255458670454
"405" "YCR031C" 6.62777702087376e-39 1.07059054989027e-37 -1.19358242193921
"406" "YKR075C" 7.32307646953728e-39 1.17998931684022e-37 2.3212045404703
"407" "YIL097W" 8.13438843106459e-39 1.30749801267874e-37 2.02325188564108
"408" "YNR053C" 1.31283316555555e-38 2.10503788457461e-37 -1.40610569352865
"409" "YOL097C" 1.42582440719376e-38 2.28062182686102e-37 -1.31909682424454
"410" "YBR106W" 1.56273289423771e-38 2.49351185222027e-37 -1.21891237784034
"411" "YBR212W" 1.60381807132656e-38 2.55284131937186e-37 1.34848530217307
"412" "YHR203C" 2.3500258300447e-38 3.73152159712437e-37 -1.15094422196449
"413" "YNL301C" 4.75703219286164e-38 7.53523113939488e-37 -1.47580713454645
"414" "YJR123W" 5.63906217437075e-38 8.91080790935591e-37 -1.1101342945938
"415" "YCR034W" 6.03153982884732e-38 9.50803218320944e-37 -1.3299337484004
"416" "YMR120C" 7.42492509455359e-38 1.16764086462908e-36 -2.15867769491508
"417" "YLR333C" 1.5960223347171e-37 2.50387964357776e-36 -1.32925539044743
"418" "YKL128C" 5.25166322602559e-37 8.21922986235871e-36 -1.92763279325906
"419" "YGR118W" 5.33649205322193e-37 8.33205990744102e-36 -1.21109615583293
"420" "YJR061W" 5.95017067233895e-37 9.26809917581938e-36 1.54311046568076
"421" "YBL092W" 6.42379948527975e-37 9.98206561346796e-36 -1.12831443323597
"422" "YGL120C" 7.72284023823094e-37 1.19722324261864e-35 -1.40156632968695
"423" "YOR312C" 8.00460615084935e-37 1.23797005765618e-35 -1.13807586147795
"424" "YNR016C" 9.85458344076975e-37 1.52048785069613e-35 1.40807885578957
"425" "YBR169C" 9.99384123238013e-37 1.53834610217014e-35 4.62319199290533
"426" "YJR094W-A" 1.06942613251852e-36 1.64229712651083e-35 -1.28156986760881
"427" "YPL186C" 1.10253409107138e-36 1.68917518121521e-35 6.01837829849264
"428" "YLR058C" 1.3568913192851e-36 2.07401472214091e-35 -2.11452496139404
"429" "YMR246W" 1.96133877161749e-36 2.99092732958546e-35 1.13093925639192
"430" "YKL124W" 2.08936486282749e-36 3.17874998432964e-35 1.68738220204271
"431" "YIL053W" 2.45365466628307e-36 3.72431759323059e-35 -1.71835596124404
"432" "YJL177W" 2.91673647694377e-36 4.41696528522365e-35 -1.33250064798608
"433" "YOR341W" 3.25855864225593e-36 4.92320799945457e-35 -1.19492676116489
"434" "YGL030W" 3.3846260587784e-36 5.10189485634293e-35 -1.15167653747621
"435" "YOL014W" 4.60071832081168e-36 6.91905729994253e-35 -3.88688197032003
"436" "YBR285W" 6.25764955343886e-36 9.38934481160483e-35 4.1626320765358
"437" "YMR142C" 6.44687536890907e-36 9.65113470558425e-35 -1.10395099992191
"438" "YOL121C" 6.61467619236355e-36 9.87972868731561e-35 -1.1994139249189
"439" "YLR431C" 8.36970285334426e-36 1.24725731358948e-34 2.07901198911649
"440" "YGL055W" 9.04105489144231e-36 1.34424047954126e-34 1.28389023766297
"441" "YGR285C" 9.1027415125069e-36 1.35034319670794e-34 -1.2324652272879
"442" "YBR132C" 9.85910984572776e-36 1.45923747988125e-34 1.98442406967075
"443" "YJL137C" 1.3822243304666e-35 2.04119899998024e-34 1.76622295101849
"444" "YER049W" 1.89364861212244e-35 2.79014622083446e-34 -1.61098091970764
"445" "YOR356W" 2.10917478112155e-35 3.10072391417914e-34 1.16286140210937
"446" "YEL071W" 2.69494512900455e-35 3.95298902106452e-34 -2.06435148930119
"447" "YPR193C" 4.97400574122191e-35 7.27962987898741e-34 3.15579441804905
"448" "YGL234W" 5.10376463578074e-35 7.45286344805303e-34 -1.79411210804448
"449" "YOL032W" 5.56280741409025e-35 8.10509712761213e-34 1.66174107160881
"450" "YLR356W" 6.22135466707702e-35 9.04446716267064e-34 1.87556428251117
"451" "YJL057C" 6.53235655824656e-35 9.47553804967827e-34 1.9987654097713
"452" "YBR031W" 7.80325470840809e-35 1.12940027217712e-33 -1.27535964358715
"453" "YLR142W" 8.70508116816835e-35 1.25714439298361e-33 2.13245325145218
"454" "YDL079C" 1.05469214636239e-34 1.51977885936184e-33 1.97639065756785
"455" "YPR132W" 1.23751090519736e-34 1.77929589929695e-33 -1.12308532006386
"456" "YNL247W" 1.2467095612959e-34 1.78859077850828e-33 -1.19422625616689
"457" "YER056C-A" 1.49132307591855e-34 2.13484366797793e-33 -1.33637692692324
"458" "YHR104W" 1.50423761218896e-34 2.1486293578472e-33 1.63710077524319
"459" "YIR033W" 1.68278219621296e-34 2.39842290362204e-33 1.33606748576153
"460" "YNL248C" 1.85902220174887e-34 2.64385287909589e-33 -1.3141114268387
"461" "YLR460C" 2.085182198379e-34 2.95905898954347e-33 -2.38163391590588
"462" "YGR124W" 2.92281748751443e-34 4.13876017387865e-33 -1.17273537500051
"463" "YKL081W" 3.94209912661803e-34 5.57002429510478e-33 -1.73595357334656
"464" "YIL148W" 5.59925698679323e-34 7.89446965681063e-33 -1.11865687124169
"465" "YGL037C" 5.77720085387663e-34 8.12783827657224e-33 2.38424298146899
"466" "YKL016C" 5.99077649222032e-34 8.41022742749041e-33 1.19226842290812
"467" "YOR027W" 6.34800475047825e-34 8.89264391383912e-33 1.49031453351538
"468" "YMR169C" 6.69622269175428e-34 9.36040360031122e-33 3.64863632941461
"469" "YNL231C" 7.3600205946012e-34 1.02663656140471e-32 -1.36938817440805
"470" "YNL162W" 8.80130456762024e-34 1.22506669109301e-32 -1.14647913968417
"471" "YLR301W" 8.9632210937036e-34 1.24495525254796e-32 -1.30238263396536
"472" "YGL077C" 1.38814874475917e-33 1.92399768818103e-32 -1.16742864878348
"473" "YGR214W" 1.56101417762168e-33 2.15901791754779e-32 -1.07316027789378
"474" "YJR070C" 1.7544615001696e-33 2.42145298187964e-32 -1.27095134921622
"475" "YOR215C" 1.94077010238798e-33 2.67295115996256e-32 2.40875386410551
"476" "YHR123W" 2.26307455304388e-33 3.11030120294392e-32 -1.69981078939861
"477" "YHR049W" 2.30540146454836e-33 3.1618315264309e-32 -1.98711265661511
"478" "YBR116C" 2.3119347124552e-33 3.16415834495438e-32 5.19703812994626
"479" "YGL189C" 2.53352992306949e-33 3.46019890536965e-32 -1.09264486978546
"480" "YJL157C" 2.66442670785744e-33 3.6313915672507e-32 -1.41300793940517
"481" "YLR286C" 2.89626170546722e-33 3.93915677279969e-32 -1.05753251138783
"482" "YDR064W" 3.09533814408916e-33 4.20118301631355e-32 -1.0831142300749
"483" "YJL136C" 3.19533894559445e-33 4.32793113500599e-32 -1.29416358413375
"484" "YHR042W" 3.89346412418877e-33 5.26261204554606e-32 -1.14084584024465
"485" "YNL096C" 4.29075097598245e-33 5.78764801750045e-32 -1.20234786971414
"486" "YMR034C" 6.04977492736985e-33 8.14354476848839e-32 2.49660472869459
"487" "YLR244C" 6.87038663702797e-33 9.22917235717392e-32 -1.25311105218171
"488" "YOL040C" 7.25224335251344e-33 9.72216721560306e-32 -1.08624472977873
"489" "YPL262W" 8.22671777520342e-33 1.10059688518161e-31 1.11808132304992
"490" "YKR080W" 8.58032261114626e-33 1.14556062290038e-31 -1.37945931881983
"491" "YBR056W" 8.94583372752861e-33 1.19192758137459e-31 1.93764485530201
"492" "YDR025W" 9.35320758620673e-33 1.2436724396131e-31 -1.14151351186334
"493" "YFL042C" 1.09053152153851e-32 1.44711099673528e-31 1.43789934011087
"494" "YOL127W" 1.27957753764755e-32 1.69453365410734e-31 -1.05389698773704
"495" "YDL055C" 1.54884760324078e-32 2.04698202432348e-31 -1.04434541689999
"496" "YBR139W" 1.72294273377979e-32 2.27247809765875e-31 1.33987298381015
"497" "YMR278W" 1.79329179122989e-32 2.36050601573963e-31 1.58594034816268
"498" "YDR012W" 1.8177516414254e-32 2.38789783899699e-31 -1.12553037369943
"499" "YHR092C" 1.9511834010366e-32 2.55804445081792e-31 -3.70289504266665
"500" "YLR092W" 1.99429508765525e-32 2.60933569268813e-31 -1.30698644728601
"501" "YAR035W" 1.9988504666461e-32 2.61007579896183e-31 2.9051096904435
"502" "YLR406C" 2.08828462033384e-32 2.72142589367011e-31 -1.35153301687978
"503" "YGR264C" 2.1911324701623e-32 2.84977904966238e-31 -1.405629784131
"504" "YPR155C" 2.52111309256905e-32 3.27244481182276e-31 1.46659374352593
"505" "YNL104C" 2.54964733884719e-32 3.30292928529472e-31 1.03142930341575
"506" "YHR020W" 2.60439334217701e-32 3.36718206413478e-31 -1.11904457915687
"507" "YOL083W" 2.70960509592572e-32 3.49629911983157e-31 4.02357661385956
"508" "YPR007C" 2.80749548988847e-32 3.61547942812015e-31 3.57596875753456
"509" "YDL027C" 3.22485627698076e-32 4.14479563143578e-31 1.46404176152071
"510" "YCR018C" 3.28134573421664e-32 4.20913015553828e-31 1.92008154327337
"511" "YPR098C" 3.64259509100188e-32 4.66337712041767e-31 1.78683974554276
"512" "YLR180W" 4.36281638370001e-32 5.57452046526669e-31 -2.23034826713883
"513" "RUF5-2" 4.47291982437616e-32 5.70406266882433e-31 1.25996787342871
"514" "YNL093W" 4.56164650655909e-32 5.80589327741431e-31 3.96017975284165
"515" "YKL109W" 4.9218529776434e-32 6.25218683101808e-31 1.15855103839821
"516" "YDR111C" 5.07521516157959e-32 6.43450728431273e-31 1.54154684358851
"517" "YIL146C" 5.38185142176215e-32 6.81007195380426e-31 1.66019363585711
"518" "YLR267W" 6.39669034773724e-32 8.07860004920791e-31 2.09768942845799
"519" "YDL214C" 6.64969372034064e-32 8.38194534074537e-31 4.35541483416316
"520" "YDR418W" 7.79786411370342e-32 9.81031289073996e-31 -1.15308545889415
"521" "YKL209C" 8.401264283836e-32 1.05491498934463e-30 -1.67068732299961
"522" "YBR280C" 1.16956446466563e-31 1.46576450724953e-30 2.34376845705584
"523" "YNL007C" 1.62486639688668e-31 2.03248106470987e-30 1.04879132533623
"524" "YDL021W" 1.71965294324574e-31 2.14694075471634e-30 2.36479392217449
"525" "YDR231C" 2.10973795827149e-31 2.62893442343087e-30 1.53853509904719
"526" "YHL033C" 2.30284230890714e-31 2.86410539636321e-30 -1.04211308019542
"527" "YNL208W" 2.48862293725737e-31 3.0892924583563e-30 1.57208455334287
"528" "YLR339C" 2.84477964539903e-31 3.52472508337129e-30 -1.1422144568371
"529" "YCR083W" 4.64122479486124e-31 5.73967724158454e-30 1.72506297752456
"530" "YML125C" 5.34965514363411e-31 6.60329131125554e-30 -1.24431161309066
"531" "YLR344W" 7.83874188233771e-31 9.6574480968462e-30 -1.18173735494063
"532" "YGR204W" 8.12876155297636e-31 9.99593196984424e-30 -1.53276266378017
"533" "YLR273C" 1.01843112171671e-30 1.25001433363429e-29 1.80165405282754
"534" "YBR187W" 1.12270394429285e-30 1.3754174538509e-29 -1.28165698835946
"535" "YMR217W" 1.80250935100924e-30 2.20411517276681e-29 -1.62358014279539
"536" "YOL120C" 1.91330941523493e-30 2.33523697657965e-29 -1.08912472876813
"537" "YDR379C-A" 2.32064247599275e-30 2.82712161600458e-29 2.8284871344951
"538" "YIL099W" 2.58255214035817e-30 3.14034500041322e-29 3.52026376902555
"539" "YMR083W" 2.91440965157139e-30 3.53730388507978e-29 -1.01937320696313
"540" "YMR300C" 3.21080683026048e-30 3.88983301547483e-29 -1.80506274694113
"541" "YJL109C" 3.96965777968364e-30 4.80027748515534e-29 -1.11112268705591
"542" "YMR096W" 3.99280610853741e-30 4.81936117381028e-29 1.23396745700785
"543" "YDR226W" 4.13548664291261e-30 4.98238556499711e-29 -1.04495757315509
"544" "YNL055C" 5.02531341363047e-30 6.04330888822988e-29 1.01409971086348
"545" "YOR092W" 5.23642447559004e-30 6.28563099436882e-29 -1.51507679740705
"546" "YBR006W" 6.43122565677944e-30 7.70569198656613e-29 1.58456642460711
"547" "YMR290C" 8.29364104535244e-30 9.91901274564821e-29 -1.18497205442952
"548" "YNL270C" 1.03138745784761e-29 1.23126583015312e-28 4.0148698273676
"549" "YLR270W" 1.08919067943471e-29 1.29790262747939e-28 1.3764753277505
"550" "YLL026W" 1.15227327025454e-29 1.37057667891004e-28 2.68194887364629
"551" "YLR311C" 1.66387122066067e-29 1.97550735491145e-28 4.44887606133615
"552" "YAL008W" 2.25685914635806e-29 2.67383249962764e-28 1.69412459089817
"553" "YOR153W" 2.26020998516369e-29 2.67383249962764e-28 -1.0654680160464
"554" "YBL027W" 2.63305207308741e-29 3.10928279099961e-28 -0.993340085857607
"555" "YJR105W" 2.69049150010025e-29 3.17138655741547e-28 -1.0181402313076
"556" "YKL218C" 2.80593431644126e-29 3.30151480182711e-28 -1.43937956392345
"557" "YDR134C" 3.08416308985098e-29 3.62236892886986e-28 1.04949813851567
"558" "YKL014C" 3.12623411371946e-29 3.66520135698077e-28 -1.18841689300138
"559" "YJL079C" 3.33846765117359e-29 3.90702242826076e-28 1.78729547128225
"560" "YEL031W" 3.99535358875882e-29 4.6674291388679e-28 -0.999622056570901
"561" "YDR119W" 4.22226206174443e-29 4.92371451121784e-28 -1.1270074427094
"562" "YGR106C" 4.43244593528054e-29 5.15961944992977e-28 -1.11094608930726
"563" "YGR248W" 4.68668853417707e-29 5.44588212976667e-28 4.74139239495084
"564" "YEL012W" 4.7804066900438e-29 5.54493272451534e-28 1.86411478356278
"565" "YNL015W" 5.19133790965627e-29 6.01092612477368e-28 2.84467325648677
"566" "YDR357C" 6.42800654407888e-29 7.42968530236114e-28 1.74370081224139
"567" "YOR222W" 6.90600825576275e-29 7.96809629791885e-28 -1.11600890616099
"568" "YOR019W" 7.36976732426403e-29 8.48820736537593e-28 1.90508822820307
"569" "YJL069C" 7.82224045002752e-29 8.9935144154798e-28 -1.26739821079561
"570" "YOR185C" 9.28784362050433e-29 1.06598373623402e-27 2.70433290926871
"571" "YNR007C" 1.28534378430088e-28 1.47263030418501e-27 1.57539746389525
"572" "YHR021C" 1.42706123533923e-28 1.63213891636176e-27 -1.13149142505079
"573" "YDL095W" 1.46853427230734e-28 1.6766406997268e-27 -1.01848299322074
"574" "YLR113W" 1.4836218295519e-28 1.69091533256595e-27 -1.19955811133804
"575" "YLR089C" 1.71982325703418e-28 1.95671021695958e-27 1.09248996961022
"576" "YLR409C" 1.74492151122886e-28 1.98181884139916e-27 -1.15213131687154
"577" "YKL171W" 2.39693967209658e-28 2.71763939945508e-27 1.40637106231971
"578" "YHR132W-A" 2.42196565356058e-28 2.74126285563899e-27 1.66152827585782
"579" "YDL081C" 2.54735679235689e-28 2.87820520476663e-27 -1.09984649707161
"580" "YOR303W" 2.81252185629056e-28 3.17233068687118e-27 1.10025486942287
"581" "YKL026C" 2.91969728068868e-28 3.2875489862763e-27 4.58102918612591
"582" "YNL332W" 2.92956543541496e-28 3.29299262516919e-27 3.18290865098516
"583" "YPL154C" 3.31678109880855e-28 3.72184939080712e-27 1.13307124137754
"584" "YPR167C" 4.28667867578129e-28 4.80196094126048e-27 -1.17458958075033
"585" "YOR254C" 4.48557792773109e-28 5.0161796244815e-27 -1.06536446485357
"586" "YFL011W" 4.9325326730627e-28 5.50659193637819e-27 4.54310070211077
"587" "YJR151C" 5.01127525138348e-28 5.58496809106485e-27 1.61910324198148
"588" "YEL070W" 5.24290709658554e-28 5.83317997038479e-27 3.86241369811747
"589" "YMR214W" 5.45315642312185e-28 6.05679954500223e-27 -1.29251519685999
"590" "YNL237W" 5.46470647913603e-28 6.05934064178101e-27 1.62510000875879
"591" "YKL133C" 5.57001944362254e-28 6.16566280882888e-27 1.88526806412388
"592" "YDR043C" 6.23367820534487e-28 6.88863561137942e-27 1.54806648353302
"593" "YJL026W" 6.38830709537708e-28 7.04760624248851e-27 1.59443609498121
"594" "YMR090W" 8.6344015006759e-28 9.49882441962996e-27 2.92783171799476
"595" "YDL194W" 8.64602749988995e-28 9.49882441962996e-27 2.0505629419997
"596" "YDR038C" 8.65377461647731e-28 9.49882441962996e-27 1.74065994307244
"597" "YBR283C" 9.13787963367279e-28 1.00134017694284e-26 -1.03876992938451
"598" "YBL033C" 9.18020695708982e-28 1.00429621928565e-26 1.27472855370108
"599" "YPL280W" 1.03500649857404e-27 1.13038606238253e-26 5.65132930792803
"600" "YKL067W" 1.26855545068424e-27 1.38314829306272e-26 1.23439011892443
"601" "YHR128W" 1.27090582796188e-27 1.38340531223405e-26 -1.43788752780347
"602" "YGR159C" 1.28550934535341e-27 1.3969770992196e-26 -1.1314157415492
"603" "YEL027W" 1.30884158962723e-27 1.41997374450105e-26 -1.02248506225045
"604" "YEL054C" 1.34248643303785e-27 1.4540639478367e-26 -1.35247892750251
