"" "gene.id" "p.value" "q.value" "log.fc" "test.stat"
"38" "YIL101C" 9.31498968893403e-281 1.60364901434227e-278 3.9953328306967 1281.98027145892
"39" "YGR292W" 1.38537185469433e-280 2.32387248036161e-278 5.02574767022002 1281.18703187617
"40" "YOR173W" 8.35491284830495e-280 1.36644599634027e-277 4.823887627325 1277.59607199866
"41" "YKL163W" 9.79307097047807e-275 1.56259195826506e-272 5.28464250451501 1254.27096709186
"42" "YJR008W" 5.50226111693099e-271 8.57042672070537e-269 4.28817048473397 1237.01714768513
"43" "YOL052C-A" 2.40468025324088e-267 3.65846935272136e-265 7.25981836629364 1220.26556363347
"44" "YPL223C" 3.51595654617578e-261 5.2275881193368e-259 8.71590881584662 1191.89823563418
"45" "YOR388C" 6.06066579716719e-257 8.8108612544595e-255 4.79704855949851 1172.4050010233
"46" "YBR046C" 6.28436330683605e-257 8.93745755506988e-255 3.80593081078128 1172.33257295413
"47" "YIL155C" 7.15442841210591e-254 9.95835546212699e-252 4.86024221217906 1158.26977588866
"48" "YPL054W" 1.47732965501731e-251 2.01347720898401e-249 4.57400325934274 1147.61847849076
"49" "YMR081C" 6.56741425104881e-250 8.7681681694615e-248 4.60365182618413 1140.03615766196
"50" "YHL024W" 6.90254024120659e-246 9.0312836515947e-244 3.36107524173634 1121.53227361067
"51" "YNL014W" 7.01526074186662e-245 8.99879132809636e-243 4.71232437896173 1116.89883918553
"52" "YGL156W" 1.53213895114412e-244 1.9275486573817e-242 4.00134186260055 1115.33791126878
"53" "YNL009W" 1.16097160024717e-242 1.4330332469466e-240 4.1969327506949 1106.69015569765
"54" "YKL188C" 2.30036314411005e-240 2.78684734977184e-238 3.52188079853221 1096.12177389264
"55" "YPR160W" 2.93722316223265e-239 3.49369344133199e-237 4.55430466432618 1091.03245380439
"56" "YNL195C" 3.51383850454468e-238 4.10491633870202e-236 5.1354587470751 1086.07334218895
"57" "YNL202W" 1.29097721705678e-234 1.48167946561148e-232 4.38702119246779 1069.67047059408
"58" "YLR149C" 1.39243378060662e-234 1.57056927460836e-232 4.31695522035426 1069.5193043151
"59" "YOR120W" 2.15926978842013e-234 2.39422761963466e-232 3.70637030695361 1068.64268882685
"60" "YEL011W" 5.46891967596597e-231 5.96294542002823e-229 3.78683152987286 1052.9832905433
"61" "YBR299W" 2.20772620113909e-228 2.36769587013966e-226 4.90258985094275 1040.99344604255
"62" "YIR016W" 6.51850488934562e-225 6.87807403001598e-223 3.77510076376661 1025.02799742973
"63" "YEL040W" 1.05255569149923e-222 1.09298719583936e-220 -3.45887842606832 1014.8692752303
"64" "YDR070C" 1.34551043486206e-222 1.37536394763556e-220 6.97602530425821 1014.37865333664
"65" "YDR216W" 1.38355141963946e-220 1.39249129035097e-218 3.59729500492694 1005.12170204683
"66" "YDL223C" 1.69084422839874e-220 1.67598529427038e-218 3.73039604854981 1004.72095152157
"67" "YPL036W" 3.43977280536849e-217 3.35865577503294e-215 4.48946324542368 989.500320575811
"68" "YBR026C" 5.38713748037668e-216 5.18274314656239e-214 4.45254177709626 984.003492318779
"69" "YDL222C" 2.83685707045151e-214 2.68966941375272e-212 5.06005556155391 976.083851269587
"70" "YBR068C" 3.24417487449866e-212 3.03191314699574e-210 3.39361929627155 966.614910703184
"71" "YBR230C" 4.87863761599605e-207 4.49521792730227e-205 3.56334239721199 942.79794604469
"72" "YMR206W" 9.19496622700176e-206 8.35464848014521e-204 5.67711349049741 936.931424183205
"73" "YPR026W" 8.92486402049979e-205 7.99814526330269e-203 2.98879888030638 932.390731969368
"74" "YFR052C-A" 1.14482172120207e-203 1.01208428379783e-201 5.36160836821031 927.293046534011
"75" "YBR214W" 9.38365319352424e-203 8.18504789227141e-201 2.88756218860676 923.090139055985
"76" "YNL274C" 8.12627159990622e-202 6.99500905349822e-200 3.18284637128031 918.777375662094
"77" "YMR303C" 1.34129394909695e-200 1.13957727467432e-198 4.06763597090359 913.176072022688
"78" "YPL186C" 1.06779562263453e-197 8.95579354266042e-196 6.09888461986894 899.831327390102
"79" "YMR191W" 1.99002597859067e-197 1.64794303189116e-195 2.84120031399354 898.587604788731
"80" "YPL222W" 9.96445316817115e-197 8.14843157827195e-195 3.44230276609429 895.369431862307
"81" "YIL107C" 1.50226558311136e-190 1.21331128947093e-188 2.73819390685709 866.949522838659
"82" "YHR137W" 1.74396803364903e-188 1.39134620440634e-186 5.27840944501885 857.451795575317
"83" "YBL064C" 3.34871946897397e-181 2.63943647783466e-179 2.66216312175424 823.950534403139
"84" "YPR184W" 1.39001119544937e-180 1.08255395721783e-178 2.71733644311502 821.107344956559
"85" "YPL275W" 5.12507897399184e-180 3.94450195857113e-178 4.94332296062494 818.500848397355
"86" "YMR174C" 2.34536644212551e-178 1.78411479818432e-176 5.24326108241553 810.863268698265
"87" "YFR017C" 7.2207584890986e-175 5.4296783949061e-173 4.30781503659827 794.818657424057
"88" "YGR236C" 7.47201481531277e-175 5.55476374111093e-173 7.71519057081669 794.750333809194
"89" "YHR096C" 6.64171231983564e-174 4.88203168498481e-172 6.64327666486895 790.386245838197
"90" "YDL204W" 3.11025355161884e-172 2.26080874829894e-170 4.56247978909101 782.702980357553
"91" "YOL155C" 3.50875636102824e-171 2.52244880371942e-169 3.10995440136186 777.862882574643
"92" "YDL215C" 1.10939348339913e-167 7.88875235695337e-166 2.94941445089317 761.765955165214
"93" "YKL107W" 1.74407078029934e-164 1.22685064996971e-162 5.8997617029994 747.065063453627
"94" "YPR030W" 6.93983699333158e-164 4.8298312351463e-162 3.11568743855788 744.306640025337
"95" "YAL061W" 1.81167081826204e-162 1.24757373611266e-160 3.10551371469523 737.791125950772
"96" "YPL092W" 9.891758016977e-162 6.74082093198579e-160 2.68919117152646 734.400814602852
"97" "YBR169C" 6.76628656734852e-161 4.56340687872103e-159 4.7006732171262 730.560372200051
"98" "YNR002C" 5.0718738147796e-160 3.38573454043757e-158 5.31486734010691 726.537193324346
"99" "YMR250W" 1.32559536877106e-158 8.75964131565682e-157 3.62626715701311 720.01953682453
"100" "YNL194C" 6.93041298477401e-158 4.53387617463916e-156 3.59282005659596 716.716007354654
"101" "YHL032C" 9.11275180463295e-157 5.90253686197117e-155 2.89507662067324 711.570511642692
"102" "YPL230W" 1.38744911535535e-156 8.89871775750461e-155 3.84422842270269 710.730934424393
"103" "YPR002W" 1.63659895002665e-154 1.03947867291984e-152 2.64387384789042 701.203744748457
"104" "YKL148C" 3.19473055912682e-153 2.00960839594305e-151 2.84048263273929 695.269284703385
"105" "YEL041W" 9.18527767787945e-153 5.72286538749403e-151 4.37588958250948 693.160115828167
"106" "YNL160W" 2.49259401966857e-148 1.53835378081809e-146 4.49747545500419 672.772587764129
"107" "YNL200C" 9.79498326516621e-148 5.98867107670255e-146 3.14259887606287 670.039553546861
"108" "YBR298C" 1.82925180259621e-146 1.10805234190596e-144 2.84524470842349 664.193876376848
"109" "YIR038C" 6.23807168813e-146 3.74398761318775e-144 3.00173478400904 661.744032422352
"110" "YDR262W" 8.51610985379111e-146 5.06476278759104e-144 2.48144902923598 661.122392367112
"111" "YFL054C" 2.03138580376123e-145 1.19723657010865e-143 2.6833271373007 659.386326516042
"112" "YLR284C" 4.74389255746495e-144 2.77094152776212e-142 3.38162092356227 653.094435603982
"113" "YBL043W" 1.07605135042007e-143 6.22967073844962e-142 3.46328956613315 651.45888489727
"114" "YPR151C" 1.1171588956181e-143 6.41092411853824e-142 3.96433367122819 651.384018319015
"115" "YJR019C" 1.43167826819347e-143 8.14438193958407e-142 2.79123427832297 650.888659544216
"116" "YGR248W" 4.50474909554905e-142 2.54052315371395e-140 4.81737435154302 644.00152460358
"117" "YHR179W" 2.06536281151104e-139 1.15483790708592e-137 -2.13541198801334 631.764790870743
"118" "YPL113C" 9.07843621292763e-139 5.03314658516717e-137 3.39858858851323 628.808274764951
"119" "YDL110C" 1.5710965210001e-138 8.63707011796863e-137 2.57703537281845 627.713098577198
"120" "YDL049C" 4.95794392901568e-138 2.70290576530171e-136 2.47788252960739 625.418314806342
"121" "YLR178C" 5.741152874714e-138 3.10401835589909e-136 3.32891097230441 625.125443879601
"122" "YJL144W" 1.4663605119582e-137 7.86305776166438e-136 4.50267475802236 623.253017036135
"123" "YBL075C" 1.51673821057319e-137 8.06707428745511e-136 5.71817542576741 623.18556766618
"124" "YDL214C" 5.3495102855988e-136 2.82229808777317e-134 4.45680602820001 616.070957089621
"125" "YMR110C" 6.91991377274579e-136 3.62160607210424e-134 2.42517332610191 615.556992435772
"126" "YBR241C" 1.1338193312642e-135 5.8868619564527e-134 3.05353457714146 614.571042954997
"127" "YJL045W" 1.83359787651166e-133 9.44519473081832e-132 4.48934872600897 604.415933855764
"128" "YLR438W" 2.02227072609055e-133 1.03356992891284e-131 3.29489865766309 604.220374571846
"129" "YGR008C" 1.00664746808224e-130 5.10502925286359e-129 3.7730300852522 591.820721533283
"130" "YPL134C" 9.27249772706568e-130 4.66620616388182e-128 3.01267115249935 587.38736086457
"131" "YAR035W" 5.24678842942426e-129 2.62019006910638e-127 2.98630462808677 583.926952525748
"132" "YLL019C" 1.14078063226494e-128 5.6537779517252e-127 2.18592562462937 582.376239229549
"133" "YBL049W" 6.86307728483884e-128 3.37580839078313e-126 4.24632588558721 578.79350281767
"134" "YBR149W" 2.05417645047008e-127 1.0028673387295e-125 2.19734256547242 576.604670333781
"135" "YJL089W" 3.33084184923015e-127 1.61410128723434e-125 3.53265287917456 575.639639482603
"136" "YPR192W" 4.39982579283965e-127 2.11644561299684e-125 3.9318856485729 575.08392227513
"137" "YIL162W" 7.84250900647512e-127 3.74494116207009e-125 2.55831231665965 573.929936274095
"138" "YMR169C" 1.21945795762732e-125 5.78093765130283e-124 3.72567069933848 568.451458702938
"139" "YMR105C" 4.50177902729082e-125 2.11875096377961e-123 3.36805104193163 565.843907906168
"140" "YOR180C" 3.61241200347505e-124 1.68802852333813e-122 3.16677169910631 561.68628049879
"141" "YER054C" 7.70563935982694e-124 3.57519806326155e-122 4.82293332239211 560.173813824465
"142" "YKL093W" 8.14152062482994e-123 3.75083295265053e-121 2.92142253282099 555.467002511469
"143" "YMR280C" 2.52009102064934e-122 1.15289758441175e-120 2.95480486449098 553.211250945669
"144" "YPL123C" 5.60806162469632e-122 2.54777355199745e-120 2.63143154379856 551.614311183546
"145" "YLR345W" 2.52614766141981e-121 1.13972813800058e-119 2.47960618657161 548.609602645028
"146" "YHR138C" 1.35779807732638e-120 6.08405138484192e-119 3.16665983132109 545.252211139725
"147" "YBL015W" 4.84062613858559e-120 2.15424327881816e-118 2.33831877698569 542.714499699698
"148" "YBR222C" 1.11967070462053e-118 4.94924712812671e-117 2.06522367311504 536.443757221347
"149" "YPL004C" 2.22765246512994e-118 9.78073988381211e-117 2.24141239531877 535.070483588479
"150" "YML056C" 1.9657706574746e-117 8.57338109413256e-116 -2.23285506696731 530.723568184246
"151" "YLL041C" 1.13966936154434e-115 4.93756090279674e-114 2.63081489104567 522.61885114094
"152" "YHR092C" 2.87418929900581e-114 1.23703594698e-112 -3.62223618130939 516.175973394836
"153" "YDL199C" 3.41752216021056e-114 1.46126993281683e-112 2.89855828988664 515.830350386654
"154" "YML128C" 8.93142450772363e-114 3.79411552789143e-112 5.05264158121495 513.912740250598
"155" "YOL083W" 1.79664865917759e-113 7.58301646989663e-112 4.10930050745341 512.517583693465
"156" "YDR148C" 8.59297720704719e-113 3.60354210823735e-111 1.89565785121433 509.393629571352
"157" "YGR208W" 2.81803908672446e-112 1.17424278378034e-110 -2.03687407339014 507.022914028233
"158" "YKL026C" 3.23738929073234e-111 1.34044308480829e-109 4.6475361427253 502.149911537342
"159" "YJR148W" 4.41049196074647e-110 1.8146816608304e-108 2.27022205257716 496.936698017356
"160" "YML018C" 6.37865862992672e-110 2.60807404731129e-108 -1.90638226211125 496.200232033718
"161" "YHR068W" 8.27334620486433e-110 3.36175347032437e-108 -1.92560175679196 495.681112156916
"162" "YDR119W-A" 2.13663179033021e-109 8.62829948909892e-108 5.33903539904866 493.787371224919
"163" "YJL103C" 3.94654069619447e-109 1.58394289782234e-107 2.51233234128169 492.562627116748
"164" "YDR178W" 5.69855241483777e-109 2.27316645718712e-107 2.68749437724823 491.829365383535
"165" "YML131W" 6.49100131449143e-109 2.57358367269109e-107 3.50653030495579 491.569482546715
"166" "YER024W" 8.89190585501104e-109 3.5042679580411e-107 3.38881300457969 490.941306900433
"167" "YGR244C" 1.00322970569384e-107 3.9300172063767e-106 1.99976574709948 486.104660848183
"168" "YHL016C" 1.11829563737865e-107 4.35469646412569e-106 2.68674710395231 485.88794241273
"169" "YGL147C" 6.55564413901156e-106 2.53769372529075e-104 -1.97822942733961 477.76252595174
"170" "YDR018C" 1.56497475382391e-103 6.02239108206826e-102 4.79420705813921 466.834969790402
"171" "YPR138C" 5.53797403626657e-103 2.11867989153543e-101 1.86351110832691 464.312845925908
"172" "YKR076W" 2.31783715192188e-101 8.81586665574009e-100 4.1777067297611 456.860604777747
"173" "YKR058W" 5.45074890326526e-101 2.06120227313071e-99 2.21503655909521 455.154093786378
"174" "YBR054W" 2.14271535446013e-100 8.05611715452769e-99 5.10392937670679 452.422275664353
"175" "YOR289W" 3.59446437547303e-99 1.34371348253398e-97 2.93744837565584 446.794924471104
"176" "YER065C" 1.67490200484822e-98 6.22568688393016e-97 4.31844828724117 443.723901487589
"177" "YLL028W" 3.80734368716276e-98 1.40721143510841e-96 -2.27098005440169 442.085230614486
"178" "YJL066C" 4.72385710670266e-98 1.73615017932858e-96 2.28170794531233 441.654812540729
"179" "YIL074C" 6.57610179741787e-98 2.40339988596132e-96 -1.83185728629132 440.994668684579
"180" "YLL026W" 7.42045796691043e-97 2.69692422330711e-95 2.76239337647666 436.158877714202
"181" "YKR067W" 1.48571630203488e-96 5.36992046845975e-95 1.84591084666908 434.773561833143
"182" "YMR104C" 2.98749173273059e-95 1.07385554480899e-93 2.15553032793714 428.785123294689
"183" "YDL169C" 3.12178331128076e-95 1.11599488646987e-93 4.05403773157907 428.697386463823
"184" "YNR034W-A" 3.2743047024606e-95 1.16415768279876e-93 4.50769880836746 428.602205230024
"185" "YDR223W" 1.67101950098258e-94 5.90908625698814e-93 3.01915259264581 425.349959982989
"186" "YPL135W" 3.60377843361797e-94 1.26752250068434e-92 1.90779158635623 423.816457074334
"187" "YNL036W" 6.36816583836298e-94 2.22783641254388e-92 3.20479533864331 422.680471248215
"188" "YDL130W-A" 3.58093882183352e-93 1.24609051981037e-91 2.67308452972016 419.234820906333
"189" "YNL115C" 1.60266431043187e-92 5.54742323748427e-91 2.04834489534109 416.244689900707
"190" "YIL055C" 1.07783505998153e-91 3.71115629599955e-90 2.36908959728846 412.442079408533
"191" "YKR049C" 1.4879380433909e-91 5.09638255490225e-90 2.93126935901988 411.798759238476
"192" "YKL142W" 4.51584919572868e-91 1.53868153325297e-89 1.77970411541006 409.58372282637
"193" "YNL117W" 1.36024858949598e-90 4.61074936398067e-89 5.32464633334033 407.383763837957
"194" "YPL156C" 3.58151393195322e-90 1.20774557437309e-88 2.99568531603777 405.45225699976
"195" "YER131W" 8.16542911678795e-90 2.73939678369368e-88 -1.67963501160048 403.808053269921
"196" "YOR040W" 4.04364367035329e-89 1.34966922915567e-87 2.38324032644202 400.616305822481
"197" "YMR196W" 4.71298424294016e-89 1.56509354910226e-87 3.31834645573782 400.310714910203
"198" "YOR374W" 6.32650637344284e-89 2.09030326742743e-87 6.25555981857965 399.723322350815
"199" "YOR028C" 1.01604481298935e-88 3.34018350079211e-87 3.25965648008801 398.778169195356
"200" "YOR185C" 1.09653715874327e-88 3.58677304624923e-87 2.78999048797073 398.626069350009
"201" "YOR215C" 2.41407169501443e-88 7.85714280039026e-87 2.49785181804295 397.051691740917
"202" "YGR130C" 5.11429451984105e-88 1.65632251231684e-86 1.75132675921961 395.554002773825
"203" "YJR010W" 2.78704131716957e-87 8.98168684577503e-86 -1.71382169095761 392.17149539529
"204" "YBR157C" 2.86273428502417e-87 9.18039592775888e-86 3.19141201488333 392.118037752974
"205" "YMR053C" 3.5804073938649e-87 1.14258659369093e-85 2.51093356025452 391.671771994221
"206" "YLR307C-A" 3.72064389185347e-87 1.18157535633521e-85 7.86804847907039 391.595126411935
"207" "YIL125W" 8.54055802833497e-87 2.69914640682934e-85 1.73258215703546 389.937487787827
"208" "YOR391C" 2.23042136474826e-86 7.01510411931881e-85 5.96409591335044 388.02248740763
"209" "YPL276W" 4.32086804705069e-86 1.35249372075625e-84 4.81088035023873 386.703343899991
"210" "YJL141C" 7.79841570160706e-86 2.42939216761492e-84 1.78360687637102 385.525450376936
"211" "YJL057C" 7.87665013705724e-85 2.44213484344211e-83 2.085096268517 380.912292021512
"212" "YJL163C" 4.20559795861887e-84 1.29778404930588e-82 2.75113688731986 377.570859293911
"213" "YJL048C" 1.38978563878906e-83 4.26853410749205e-82 2.09132132294455 375.186524772911
"214" "YER121W" 1.4727198516468e-83 4.50211835022121e-82 4.46424398972797 375.070908531648
"215" "YBR280C" 1.70734195516876e-83 5.19508421893677e-82 2.4257787361808 374.776037237957
"216" "YNL173C" 2.73735558774887e-83 8.29063900696904e-82 1.54015337447559 373.834430403237
"217" "YMR114C" 5.24752310209572e-83 1.58199521354425e-81 2.12127730375021 372.536362686103
"218" "YMR304W" 3.3473285078333e-82 1.00450564670851e-80 1.59137871353235 368.840297528466
"219" "YNL125C" 6.04157478977313e-82 1.80474804907287e-80 1.95387563250832 367.662474537796
"220" "YMR118C" 7.06339038741751e-82 2.10039545065843e-80 4.05476445229233 367.350797157787
"221" "YDR144C" 9.85606741677231e-82 2.91757434572509e-80 -2.00519974588315 366.686273850561
"222" "YOL153C" 1.01516267924479e-81 2.99152894036911e-80 2.08841194599767 366.62734027615
"223" "YEL060C" 9.45813796829405e-81 2.77466989186456e-79 2.47432190272876 362.17583689472
"224" "YAL034C" 4.41986389967834e-80 1.29083703712927e-78 2.03067970294667 359.100680353246
"225" "YEL071W" 1.23441404579318e-79 3.58912741670178e-78 -1.97737291607686 357.052224395695
"226" "YBR001C" 1.4959782988443e-79 4.33039381904399e-78 1.9427088197264 356.668924601785
"227" "YKR046C" 1.62890459174831e-79 4.69440257234248e-78 1.62114819759543 356.499143328582
"228" "YDL078C" 2.8444286910577e-79 8.16151425302608e-78 1.54450385790889 355.387340608136
"229" "YLR164W" 3.94492358670321e-79 1.12697336699617e-77 3.7781420412153 354.735032875628
"230" "YDR513W" 6.21252962619674e-79 1.76705951367735e-77 1.80387951468498 353.829298028072
"231" "YKL029C" 8.02021137002414e-79 2.27135163561463e-77 -2.02484865849696 353.319937362081
"232" "YEL020C" 1.03459825665049e-78 2.9173887047446e-77 1.94370337569264 352.812100670096
"233" "YFL026W" 1.08422707245499e-78 3.04421180600881e-77 -2.35974713224775 352.71865575373
"234" "YGR088W" 1.12069707856719e-78 3.13316251623357e-77 5.06840974198916 352.652674737686
"235" "YMR152W" 1.71788108137125e-78 4.7822885252471e-77 1.79847603659958 351.800798305212
"236" "YER096W" 2.4061246962276e-78 6.66985922149192e-77 3.66816732332652 351.128847752295
"237" "YNL012W" 4.58841225873218e-78 1.2665566665243e-76 2.51218410598943 349.841467012633
"238" "YOR393W" 6.3751694140324e-78 1.75236799607563e-76 4.57018442164067 349.185579768612
"239" "YGR110W" 2.74145409687435e-77 7.50401368274143e-76 2.0684984338094 346.276572261066
"240" "YDR085C" 4.29207336213219e-77 1.1699476639612e-75 2.12842616908047 345.382579700073
"241" "YMR031C" 7.16240973028081e-77 1.94425246703307e-75 1.68458470299281 344.361370775406
"242" "YGL227W" 1.21909645563666e-76 3.29559050114672e-75 1.74427278894265 343.300740655264
"243" "YOR084W" 2.38720482000919e-76 6.42678762654327e-75 1.85457847071136 341.960603121478
"244" "YML116W" 6.57112853324686e-76 1.7618165108402e-74 -1.79751797076408 339.941366386991
"245" "YAL005C" 1.33106157963676e-75 3.55420606285049e-74 1.85198207389913 338.533739050862
"246" "YBR116C" 1.99584827451526e-75 5.30765829751173e-74 5.24590470931937 337.725929464627
"247" "YJR096W" 4.31522518820253e-75 1.14292320571745e-73 3.40100212427105 336.188305343628
"248" "YDR380W" 2.15561322750622e-74 5.6862990864297e-73 2.4838446392203 332.980813788069
"249" "YPL109C" 2.39730951724283e-74 6.29847343847494e-73 2.15034608810303 332.768902966186
"250" "YOL147C" 1.11360270474875e-73 2.91407555778652e-72 1.69778546933285 329.706416699995
"251" "YDR536W" 1.76742074402217e-73 4.60656036151118e-72 3.4765653426127 328.78535577217
"252" "YLR151C" 3.15445087905198e-73 8.18905462331668e-72 2.34104926204277 327.630267717505
"253" "YDR313C" 5.9045722376375e-73 1.52678701891797e-71 2.23231674581 326.380242191932
"254" "YIL042C" 7.92819899214823e-73 2.04197944120605e-71 1.98074048811359 325.792635521907
"255" "YIL087C" 1.42267213103484e-72 3.6498514044039e-71 1.95746525019831 324.626806499544
"256" "YKL151C" 1.91806042686993e-72 4.90154348147777e-71 2.2469874974607 324.031076959757
"257" "YOR100C" 2.01556404597954e-72 5.1306692563417e-71 3.59735465089949 323.93221106596
"258" "YJR061W" 3.04044652015408e-72 7.7095353235845e-71 1.61945556746905 323.112518677974
"259" "YBR084W" 3.522961947561e-72 8.8985394057699e-71 -1.55342173412869 322.818827066786
"260" "YLR372W" 1.78556664602155e-71 4.49276038395114e-70 -1.60914258657475 319.582802526968
"261" "YLR070C" 2.23808215945584e-71 5.60978294527206e-70 3.02276123615115 319.132437040385
"262" "YOR310C" 2.82924915012493e-71 7.06448394660966e-70 -1.49123784481159 318.665109356635
"263" "YIL124W" 3.82703278406007e-71 9.51956215715626e-70 2.11839174564768 318.062832613055
"264" "YPL095C" 4.30528757024808e-71 1.06686330623344e-69 -2.87237239665319 317.828058127108
"265" "YDL039C" 5.61201895505977e-71 1.3854274718491e-69 -2.14690236275431 317.299578765254
"266" "YOR108W" 5.89219313900051e-71 1.4491250945617e-69 -1.49247008457742 317.202447553836
"267" "YJL190C" 9.14627547947648e-71 2.24100877103877e-69 -1.66226424480131 316.325761048718
"268" "YBR212W" 4.30608294972276e-70 1.05113412899576e-68 1.43231999543926 313.236978198328
"269" "YKL001C" 6.56779261565434e-70 1.59726763165839e-68 -1.62916185103281 312.395353475621
"270" "YML100W" 7.80335853720504e-70 1.89072487223687e-68 3.02523687128208 312.051694366334
"271" "YDL014W" 8.10962588477169e-70 1.95768164347514e-68 -1.42244269368511 311.974943770791
"272" "YGL096W" 8.4605657187108e-70 2.03489047543405e-68 2.61950094074509 311.890484215531
"273" "YLR359W" 1.51648218416311e-69 3.63400236219599e-68 -1.696081582469 310.727073044894
"274" "YGR070W" 2.10199074882393e-69 5.01869470029421e-68 2.19304428405964 310.076173563536
"275" "YBR053C" 2.39781784760651e-69 5.7041906760152e-68 1.90445288102795 309.813666686872
"276" "YGL225W" 8.31273404398936e-69 1.97035891723835e-67 -1.4910903647987 307.33518858579
"277" "YER079W" 8.45429003334034e-69 1.9966774511954e-67 2.44753305173132 307.301526524028
"278" "YOR142W" 8.62573996775136e-69 2.02984139816652e-67 1.5915384353417 307.26150245423
"279" "YBL087C" 1.09783204802452e-68 2.57419973411342e-67 -1.49887603435849 306.780714970921
"280" "YPL119C" 1.18423253297014e-68 2.76687472524665e-67 2.71843260030838 306.629689137515
"281" "YGR250C" 1.31894135038467e-68 3.07064566342224e-67 1.90592285177774 306.414916326032
"282" "YHR139C" 2.14159701555991e-68 4.96820130347268e-67 4.82423564860611 305.448609754018
"283" "YMR090W" 4.80168981441493e-68 1.10998780091528e-66 3.01520870599181 303.839026964409
"284" "YGR034W" 9.97812872536412e-68 2.29848303244127e-66 -1.4786398400044 302.380950791612
"285" "YMR136W" 1.90198251899444e-67 4.36588408395145e-66 1.68439846858183 301.09501218725
"286" "YKL050C" 1.94872474954836e-67 4.45753752151937e-66 2.67419880622487 301.046615065022
"287" "YER049W" 2.20257036489283e-67 5.02063251816338e-66 -1.52392910518499 300.802521223737
"288" "YJL153C" 8.73862097811491e-67 1.98500202912596e-65 5.12192569944925 298.05538086665
"289" "YMR323W" 1.06193619778288e-66 2.40387079788775e-65 4.70168948780484 297.666823658143
"290" "YKL081W" 1.37049211835933e-66 3.09164118562302e-65 -1.64933786426531 297.158369856968
"291" "YDR074W" 1.93548753411906e-66 4.3511888138168e-65 2.45819770786759 296.470293968167
"292" "YMR300C" 2.26319083032647e-66 5.07047753835472e-65 -1.71987693648565 296.158506324179
"293" "YDR001C" 2.91937889327838e-66 6.51073703489705e-65 1.71022556706132 295.651019564985
"294" "YPL185W" 2.92595030305676e-66 6.51073703489705e-65 5.84017204716904 295.646537759392
"295" "YGL157W" 4.81816169481039e-66 1.06848860364236e-64 -2.78894545232779 294.652337485691
"296" "YIL097W" 6.36699669700284e-66 1.40719231053353e-64 2.11172662885666 294.096741417755
"297" "YML026C" 1.25294606535655e-65 2.75985628268098e-64 -1.4215922177226 292.747399557217
"298" "YFR015C" 1.30551737886516e-65 2.86600493038117e-64 2.18037645741926 292.665473985494
"299" "YDR277C" 3.38966054492791e-65 7.41644123241417e-64 1.97623504357561 290.763688672464
"300" "YJL026W" 3.51752284910014e-65 7.67054482627104e-64 1.67958149233602 290.689886362575
"301" "YNL066W" 3.66108855392297e-65 7.9570901394565e-64 -1.54677717434804 290.610151805432
"302" "YOR184W" 4.15650186854007e-65 9.00391894834077e-64 -1.40335161685001 290.357190137166
"303" "YLR258W" 7.55949937172622e-65 1.63215329669416e-63 1.98918208966756 289.165014275603
"304" "YHR160C" 1.2269058962141e-64 2.64026920165547e-63 3.01909690961984 288.199783889039
"305" "YPL263C" 1.39809732894647e-64 2.99880417244845e-63 -1.51540303481211 287.939447861154
"306" "YDR258C" 1.76818953025308e-64 3.78022742056067e-63 1.73704933211538 287.471375863065
"307" "YOR230W" 2.85797270983143e-64 6.09018158557563e-63 1.43728976142572 286.514374859958
"308" "YML120C" 3.60735911332719e-64 7.66212445434627e-63 1.73795854372728 286.050258060466
"309" "YDR343C" 3.94381889583675e-64 8.34966447137995e-63 4.87735746670638 285.87252818535
"310" "YDR059C" 4.84580963275645e-64 1.02262214895138e-62 2.80380485884733 285.462025649021
"311" "YLR431C" 1.60604176546733e-63 3.37836824105701e-62 2.15927481035553 283.073881883336
"312" "YDR032C" 1.73333800653989e-63 3.63445424319999e-62 1.53860561682681 282.921862503569
"313" "YMR120C" 3.76948042257986e-63 7.8785753752452e-62 -2.0715011306766 281.373535656306
"314" "YOR051C" 1.19376245830349e-62 2.48713184784122e-61 -1.60984173350638 279.076160595557
"315" "YIL045W" 1.30632837968039e-62 2.71301595551401e-61 2.95302750195914 278.896578975851
"316" "YER004W" 1.47272594734127e-62 3.04891555300842e-61 1.45895556296416 278.657640766531
"317" "YIL146C" 1.77279427042734e-62 3.65855524199862e-61 1.73643518019429 278.288074686835
"318" "YLR152C" 2.80806514526689e-62 5.77684345293585e-61 1.85928726383841 277.371473104598
"319" "YLR413W" 3.63791579006057e-62 7.46057840080761e-61 -2.02490247636712 276.855491396446
"320" "YGR174C" 4.03446036990087e-62 8.2479499187161e-61 1.90531195103232 276.649307872186
"321" "YKL120W" 4.10278681782937e-62 8.36150509727095e-61 -1.47246581362479 276.615840197272
"322" "YLR273C" 4.66502791120362e-62 9.47782999847643e-61 1.89323816698905 276.359904560344
"323" "YDR209C" 5.19890745810056e-62 1.05297995637442e-60 -2.17272124449879 276.143971290755
"324" "YIL033C" 5.66822699892265e-62 1.14449200700469e-60 1.47073444846991 275.971735022157
"325" "YGR127W" 6.5746064344465e-62 1.32341770135843e-60 2.71991244926331 275.676122435749
"326" "YLR058C" 8.83812990029455e-62 1.77359036220021e-60 -2.02732379101438 275.086527004396
