"" "gene.id" "p.value" "q.value" "log.fc" "test.stat....voomTTbl.t"
"282" "YBR106W" 3.29102567553628e-11 7.85762407640815e-10 -1.20201836453092 -19.8242119182931
"283" "YLR048W" 3.28307546174921e-11 7.85762407640815e-10 -1.36729169971145 -19.8279581996699
"284" "YLL039C" 3.47920350615187e-11 8.15804635743568e-10 2.2606133097098 19.7382689341899
"285" "YMR217W" 3.47710880653344e-11 8.15804635743568e-10 -1.60305522987357 -19.7391978994872
"286" "YBR104W" 4.52477604259159e-11 1.00052012426873e-09 -1.76767895878766 -19.3368420503199
"287" "YAL023C" 3.50646326583374e-11 8.19260095895869e-10 -1.35388989934626 -19.7262341244321
"288" "YOR215C" 4.28420566995931e-11 9.59838133317595e-10 2.44076564830877 19.41966947824
"289" "YBL049W" 4.93750025930023e-11 1.06604378535782e-09 4.15612042661453 19.2051886041684
"290" "YMR114C" 4.63784017488339e-11 1.0079983529597e-09 2.04858125557601 19.2995329361087
"291" "YPL131W" 3.65499593437846e-11 8.41936035306474e-10 -1.34875023451249 -19.6623753555468
"292" "YML024W" 3.6381371634007e-11 8.4101389833807e-10 -1.19585838297644 -19.6694819734032
"293" "YDR450W" 3.69811822572299e-11 8.45912217925866e-10 -1.30803284287288 -19.6443565718042
"294" "YDR085C" 5.1149263950515e-11 1.08290771768372e-09 2.0651876712157 19.1521815556605
"295" "YML100W" 4.56592932223892e-11 1.00168310224565e-09 3.0091133306132 19.3231475581544
"296" "YJL057C" 4.59347188434264e-11 1.00168310224565e-09 2.01812624800595 19.3140560710414
"297" "YOR063W" 4.0415178073759e-11 9.18041996383789e-10 -1.27304832817327 -19.5084456608926
"298" "YKR094C" 4.11586521898041e-11 9.31695164794804e-10 -1.30612414070834 -19.4806541508221
"299" "YDR471W" 4.1799795493837e-11 9.40995246590185e-10 -1.348415609889 -19.4571171009011
"300" "YLR167W" 4.18571716230119e-11 9.40995246590185e-10 -1.21304291459202 -19.4550296792203
"301" "YOL097C" 4.58832878189118e-11 1.00168310224565e-09 -1.30004810265377 -19.3157493006911
"302" "YJL026W" 4.52696357052193e-11 1.00052012426873e-09 1.60612716875249 19.3361107529514
"303" "YGL076C" 4.51898427778105e-11 1.00052012426873e-09 -1.29458412768697 -19.3387800890405
"304" "YNL066W" 5.19675858715431e-11 1.09668369926334e-09 -1.62030044488498 -19.1283949932116
"305" "YFL031W" 4.97132501152892e-11 1.06981606004678e-09 -1.54919449262665 -19.1949271551758
"306" "YIL087C" 6.3748524958987e-11 1.2951641313096e-09 1.89064783833606 18.8246383687164
"307" "YNR016C" 4.99377388061516e-11 1.07060880192632e-09 1.42148067994975 19.1881581021167
"308" "YLR060W" 5.02824613320563e-11 1.07060880192632e-09 -1.34252641724662 -19.1778269346525
"309" "YPL275W" 6.98694115238273e-11 1.38619075477184e-09 4.89053701755665 18.6898100923793
"310" "YGR204W" 5.03142510982398e-11 1.07060880192632e-09 -1.51382202572894 -19.1768780413002
"311" "YJR145C" 5.04046944349291e-11 1.07060880192632e-09 -1.24399473399998 -19.1741819117357
"312" "YIL057C" 1.44373936677911e-11 4.46631654339615e-10 9.78908381158586 21.1397749668319
"313" "YMR202W" 5.23968672192657e-11 1.10199608563985e-09 -1.23865470746694 -19.1160770917297
"314" "YKL016C" 5.25562180861559e-11 1.10199608563985e-09 1.20773375727818 19.1115321811318
"315" "YNL178W" 5.29967189207085e-11 1.10768222102005e-09 -1.19973896963872 -19.0990450185269
"316" "YLR333C" 5.59103272175799e-11 1.15646131032456e-09 -1.3098844140317 -19.0191572038802
"317" "YAL012W" 5.39428020594846e-11 1.12386564036034e-09 -1.43705572473229 -19.0725982086834
"318" "YER079W" 8.3327591593437e-11 1.59797176472768e-09 2.3734091052734 18.4332813488373
"319" "YDR001C" 5.65699629574207e-11 1.16377577882845e-09 1.64511659662953 19.001691055185
"320" "YPL263C" 6.0239659910643e-11 1.23152454729821e-09 -1.58254121758137 -18.9083496739682
"321" "YKR076W" 8.35381142673291e-11 1.59797176472768e-09 4.21886622352692 18.4296306676571
"322" "YER001W" 5.72887723360485e-11 1.17486880445903e-09 -1.8898668643627 -18.9829052188018
"323" "YJL153C" 7.57276661800057e-11 1.48326464715448e-09 5.13041533943256 18.5721459847644
"324" "YGR008C" 8.90333660449291e-11 1.68339965510383e-09 3.755238198669 18.3376794160606
"325" "YBR191W" 5.58063512992786e-11 1.15646131032456e-09 -1.27382209814219 -19.0219304937548
"326" "YER055C" 5.60376391581909e-11 1.15646131032456e-09 -1.26077467810732 -19.0157690137045
"327" "YPL109C" 8.82433659418175e-11 1.67816308137026e-09 2.08665390796167 18.350517537105
"328" "YGL012W" 6.28431244149907e-11 1.28074679103698e-09 -1.32033897926873 -18.8457563578897
"329" "YCL040W" 6.61066452178363e-11 1.33478294140458e-09 3.47082594761079 18.7711129532535
"330" "YHR008C" 6.51646926337232e-11 1.31983721117591e-09 1.49890082035463 18.7922441056946
"331" "YLR151C" 9.58447373834603e-11 1.77625006221699e-09 2.27249024280345 18.2318126065381
"332" "YKR049C" 1.02811347702482e-10 1.8787481471219e-09 2.88528881299007 18.1315746484085
"333" "YBR053C" 8.14135868299953e-11 1.57576238178056e-09 1.84493586691616 18.4669333443651
"334" "YPR192W" 1.07952847204242e-10 1.94107960116802e-09 3.85532389646958 18.0621635009464
"335" "YBR280C" 8.72939085405081e-11 1.66494679204666e-09 2.36020422062116 18.3661111341201
"336" "YLR083C" 6.99240215644614e-11 1.38619075477184e-09 -1.30722502171931 -18.6886649897592
"337" "YPL079W" 6.76860481930737e-11 1.36093984967566e-09 -1.24233566407628 -18.7363965579821
"338" "YPL262W" 6.78181582076224e-11 1.36093984967566e-09 1.13328575786036 18.7335321746517
"339" "YIL033C" 7.13607025787743e-11 1.40289312773751e-09 1.40322828007522 18.6588795781846
"340" "YIL069C" 7.06438371910013e-11 1.39622955559979e-09 -1.36388350684953 -18.6736604476783
"341" "YMR116C" 6.93831410002343e-11 1.38619075477184e-09 -1.26384262208765 -18.7000491141071
"342" "YLR029C" 6.95195141563515e-11 1.38619075477184e-09 -1.19466567001681 -18.697169859382
"343" "YCR004C" 7.1409876419534e-11 1.40289312773751e-09 1.3848521140036 18.6578715210367
"344" "YPL186C" 1.13719794401011e-10 2.01613792675181e-09 6.04348031762676 17.9884095177133
"345" "YER056C-A" 7.81209164873558e-11 1.51651939365069e-09 -1.31622624897012 -18.5268612528102
"346" "YJL144W" 1.11919158061634e-10 2.00047850283936e-09 4.47205691363668 18.0109988481421
"347" "YGR264C" 7.62713299558041e-11 1.48677706269562e-09 -1.38472078050924 -18.5617253613699
"348" "YIL018W" 7.63615244673998e-11 1.48677706269562e-09 -1.34700043709358 -18.5600042773897
"349" "YMR206W" 1.04914177389711e-10 1.90652374578747e-09 5.59167013170131 18.1027455489828
"350" "YHL015W" 8.16949535785028e-11 1.57654391242055e-09 -1.34052658245656 -18.461933451804
"351" "YOR027W" 8.19719152543431e-11 1.57723608704092e-09 1.5047703123521 18.4570298510218
"352" "YPL156C" 1.28743440817653e-10 2.24299601942922e-09 2.91154445732708 17.8136850028915
"353" "YIL146C" 1.11345600325261e-10 1.99567922555577e-09 1.66585432381021 18.01827621144
"354" "YLR244C" 8.93862320782009e-11 1.68520095174522e-09 -1.23985132245086 -18.3319845033479
"355" "YPL095C" 1.045868062965e-10 1.90586876543651e-09 -2.90279957244655 -18.107192736595
"356" "YGR174C" 1.12718895110323e-10 2.00490786234177e-09 1.83608427964053 18.0009182144866
"357" "YLR344W" 9.08987364129115e-11 1.70389551178586e-09 -1.16436154215969 -18.307844468561
"358" "YIL124W" 9.525235515656e-11 1.7702866688472e-09 2.03753006816884 18.2406942440583
"359" "YER074W" 8.86346161042093e-11 1.6807178508804e-09 -1.20052093991189 -18.3441440694128
"360" "YNL162W" 9.00166616833835e-11 1.69220977222039e-09 -1.12962819492437 -18.3218697786951
"361" "YOR289W" 1.37108389128051e-10 2.34194016103318e-09 2.90853397920681 17.7256459734479
"362" "YGL031C" 9.19552223045951e-11 1.71877446947618e-09 -1.19300051713088 -18.2912369145276
"363" "YBR181C" 9.33613671706272e-11 1.74008565250782e-09 -1.22295325070093 -18.2694476788487
"364" "YDR380W" 1.30313678384823e-10 2.24937225328103e-09 2.39860200732678 17.7966991741324
"365" "YGL157W" 1.59815473496878e-10 2.61378206904144e-09 -2.8396425618118 -17.512999565846
"366" "YOR317W" 9.85244140046523e-11 1.81562455329137e-09 1.21259394830284 18.192358586155
"367" "YDL079C" 1.49985457697924e-10 2.50157603119359e-09 1.98179015493134 17.6007986704459
"368" "YOR185C" 1.51054463044388e-10 2.50649334510426e-09 2.71300356413008 17.5909558255539
"369" "YLR413W" 1.40129745548433e-10 2.38111375422818e-09 -2.10408149232224 -17.6952557244733
"370" "YDR277C" 1.26860829831642e-10 2.21904692181445e-09 1.91677107713749 17.8343453030049
"371" "YPR010C" 1.00868100091359e-10 1.85359300785863e-09 -1.24233569538633 -18.1587840477871
"372" "YPL240C" 1.01352266594984e-10 1.85727318785543e-09 1.67970093873966 18.1519524566631
"373" "YNL012W" 1.51949163909981e-10 2.50649334510426e-09 2.45500072811044 17.5827751566789
"374" "YMR174C" 1.42324077910974e-10 2.40092560593658e-09 5.1976253266987 17.6736214867489
"375" "YDL039C" 1.5138794165325e-10 2.50649334510426e-09 -2.21830139449006 -17.5879006128362
"376" "YOR312C" 1.05550770309512e-10 1.91277877940396e-09 -1.12166151009127 -18.0941401915794
"377" "YBR031W" 1.06165471986998e-10 1.91860364016283e-09 -1.25635668418037 -18.0858834391025
"378" "YPR132W" 1.08002594745515e-10 1.94107960116802e-09 -1.108024241519 -18.0615093508977
"379" "YJL177W" 1.14143235005771e-10 2.01817579299393e-09 -1.3136972229969 -17.9831530999704
"380" "YNL301C" 1.28915699068387e-10 2.24299601942922e-09 -1.45994415016006 -17.8118107996166
"381" "YLR441C" 1.12779898095654e-10 2.00490786234177e-09 -1.12680633958572 -18.0001524279677
"382" "YOR293W" 1.23712724356399e-10 2.17561463102033e-09 -1.40497127288226 -17.869639529366
"383" "TLC1" 1.39604581695775e-10 2.3783676392025e-09 -1.54300690382294 -17.7004872988135
"384" "YHR123W" 1.67710949317487e-10 2.70237692225369e-09 -1.69203186104222 -17.4465756420184
"385" "YGR162W" 1.21460116284444e-10 2.14175763000763e-09 -1.24250617537062 -17.8954907126318
"386" "YLR258W" 1.44506113370558e-10 2.43022877550177e-09 1.93512549112204 17.6524604383478
"387" "YGR118W" 1.24875464402356e-10 2.19017503517483e-09 -1.19318219595013 -17.8564926846912
"388" "YKL216W" 1.40551758301554e-10 2.38209741660303e-09 -1.43876312910178 -17.6910669396038
"389" "YMR107W" 9.63314228328722e-11 1.78022646376455e-09 9.69395093374247 18.2245596509767
"390" "YDR209C" 1.8564614581313e-10 2.94067091019249e-09 -2.26276467557084 -17.3073850979209
"391" "YIL097W" 1.90470560291984e-10 2.99533270536096e-09 2.04247243254964 17.272400183404
"392" "YBR126C" 1.29594141060973e-10 2.24881928599704e-09 1.42198249521817 17.8044552583819
"393" "YOL121C" 1.30155265083115e-10 2.24937225328103e-09 -1.18292451659853 -17.7984028024547
"394" "YBL072C" 1.31154439807031e-10 2.25792722425684e-09 -1.17993904826278 -17.787694381775
"395" "YPR149W" 1.33472731813957e-10 2.29180737933571e-09 1.34769245523269 17.7631820710369
"396" "YKL151C" 1.61379650473709e-10 2.62623301840548e-09 2.18344674392935 17.4995646096068
"397" "YDR502C" 1.35520757779607e-10 2.32088166857118e-09 -1.42638327085366 -17.741904418942
"398" "YOR028C" 2.32045708234801e-10 3.52214158531802e-09 3.16883194907711 17.0053340948854
"399" "YHR162W" 1.50278107651954e-10 2.50157603119359e-09 -1.37065034856469 -17.5980966390159
"400" "YLR152C" 1.74350303542232e-10 2.80245623040119e-09 1.79703405652551 17.39326541723
"401" "YFL042C" 1.67332418897057e-10 2.70237692225369e-09 1.45426506476819 17.4496829363903
"402" "YOR128C" 1.42396688337419e-10 2.40092560593658e-09 -1.2748006363414 -17.6729117388826
"403" "YKR092C" 1.55212973963029e-10 2.54487036507804e-09 -1.477209943098 -17.5533646794677
"404" "YDR313C" 1.93608425900712e-10 3.022879050698e-09 2.18639129270268 17.2501519287221
"405" "YDL083C" 1.44900397277022e-10 2.43061127945199e-09 -1.20340433969366 -17.6486733159222
"406" "YGR070W" 1.94763227728892e-10 3.03366913286289e-09 2.12477875227792 17.2420613023327
"407" "YDR508C" 1.64275901122656e-10 2.66013105233767e-09 -2.03117904141453 -17.4750530864454
"408" "YAR015W" 1.50043720081324e-10 2.50157603119359e-09 -1.52437155736341 -17.6002602843228
"409" "YHR137W" 2.45794257754315e-10 3.68534125215993e-09 5.28547083043001 16.9281916696297
"410" "YGL120C" 1.6193555573742e-10 2.62874046063077e-09 -1.38191126517128 -17.4948234690258
"411" "YGR148C" 1.52106062061509e-10 2.50649334510426e-09 -1.33844012988433 -17.5813458898687
"412" "YDR223W" 2.46386156634106e-10 3.68534125215993e-09 2.99790078799526 16.9249752133029
"413" "YLR179C" 1.91234123906278e-10 3.0001286297239e-09 -1.89170580123619 -17.2669503224425
"414" "YDR231C" 1.95962452955989e-10 3.04509825947288e-09 1.54262820889504 17.2337137245213
"415" "YDR064W" 1.55101891619025e-10 2.54487036507804e-09 -1.06729655199563 -17.554354705364
"416" "YDR418W" 1.60811972744266e-10 2.62352101170322e-09 -1.13536213198457 -17.5044242682631
"417" "YGL096W" 2.57168964947042e-10 3.81496455483797e-09 2.54246072143366 16.8677887301491
"418" "YMR278W" 2.11774535657201e-10 3.25218077997513e-09 1.60486109832193 17.1285085198414
"419" "YLR356W" 2.40128036004482e-10 3.61962583304452e-09 1.88907827034077 16.9594097288432
"420" "YOL032W" 2.18142703715825e-10 3.33432141988067e-09 1.67571445087736 17.0884973828688
"421" "YJL079C" 1.82543955072992e-10 2.90560232138081e-09 1.80739359390834 17.3304001665634
"422" "YOR051C" 2.06092982428196e-10 3.18737657457508e-09 -1.6780510310445 -17.1653104329715
"423" "YDL124W" 1.76303738780059e-10 2.82283478049937e-09 2.09681823471917 17.3779943349514
"424" "YOL083W" 2.79750184070749e-10 4.08510201828312e-09 4.08889348955415 16.7559381221834
"425" "YKL150W" 1.76481110550939e-10 2.82283478049937e-09 1.50599187700297 17.3766167194107
"426" "YJL163C" 2.583498807225e-10 3.82381203549003e-09 2.67877368137475 16.8616825359634
"427" "YMR290C" 1.88942373906639e-10 2.9844746529304e-09 -1.16772234065274 -17.2833781990118
"428" "YNL104C" 1.79298513983853e-10 2.8609045816643e-09 1.04718033833264 17.3549314582759
"429" "YDR050C" 1.85001398117907e-10 2.93757074390133e-09 -1.18177173844676 -17.3121343333594
"430" "YLR340W" 1.8932390415257e-10 2.9844746529304e-09 -1.24363988635308 -17.280628507045
"431" "YHR203C" 1.92074265703423e-10 3.00610011060238e-09 -1.13331688676859 -17.2609807969541
"432" "YKR080W" 2.02848139580265e-10 3.14462684628932e-09 -1.36483802391374 -17.186820218167
"433" "YPL223C" 3.16892770549596e-10 4.48725650418931e-09 8.6583478108219 16.5915089707487
"434" "YBR085C-A" 2.67034236336933e-10 3.93454498674824e-09 2.92518663809161 16.8176774111732
"435" "YNR034W-A" 2.83032775092514e-10 4.12383165847489e-09 4.39002157861845 16.7404885743462
"436" "YNL096C" 2.10222048494036e-10 3.23593562646584e-09 -1.18580735988894 -17.1384585275775
"437" "YDR204W" 2.71533219954929e-10 3.97398282985492e-09 1.47716328575708 16.7954799114732
"438" "YFR015C" 3.02600592501074e-10 4.32229929288653e-09 2.12758147686876 16.6522052527517
"439" "YBL092W" 2.09576990095589e-10 3.23361478586167e-09 -1.11234176381035 -17.1426159556542
"440" "YGR285C" 2.16391182004035e-10 3.31529534583231e-09 -1.21310063446207 -17.0993760004989
"441" "YEL054C" 2.29364055632395e-10 3.48953407429565e-09 -1.33242196596197 -17.0209515080384
"442" "YDL055C" 2.2156797735696e-10 3.37878253582571e-09 -1.02837915436404 -17.0674913543734
"443" "YOR092W" 2.91179153711622e-10 4.21436730880848e-09 -1.48572394202224 -16.7029630560331
"444" "YDR119W" 2.38048975999227e-10 3.60489907635867e-09 -1.11171985854748 -16.9710629170943
"445" "YGR142W" 2.4674097652798e-10 3.68534125215993e-09 2.45320146667087 16.9230510458685
"446" "YOL127W" 2.38948270055177e-10 3.61016069907845e-09 -1.03727509327558 -16.9660090056399
"447" "YCR034W" 2.56236293016062e-10 3.80976779297972e-09 -1.31860548842093 -16.8726326155973
"448" "YFR052C-A" 3.89833411937466e-10 5.32419661982235e-09 5.45756384106291 16.3215394925992
"449" "YKL180W" 2.46048529994969e-10 3.68534125215993e-09 -1.23628251046178 -16.9268089041361
"450" "YJL045W" 3.94992562741407e-10 5.38341946969643e-09 4.39243148857987 16.3045416081071
"451" "YDR134C" 2.49983168479044e-10 3.72526170430502e-09 1.06594575308814 16.9056050752266
"452" "YHR089C" 2.70449812244228e-10 3.96700150605771e-09 -1.46183813186998 -16.800789078945
"453" "YJL137C" 3.54877881287355e-10 4.90826870905259e-09 1.784360697497 16.443470149763
"454" "YBR295W" 2.98058408324678e-10 4.29052753101718e-09 1.66085968113831 16.6721409535525
"455" "YHR104W" 2.85641726143204e-10 4.15259593873076e-09 1.66204239204462 16.7283459556146
"456" "YOR341W" 2.60576443248789e-10 3.84806115515481e-09 -1.17643697688338 -16.8502505908343
"457" "YGL208W" 3.86127276381417e-10 5.28461222193981e-09 2.12515276653031 16.3338996755728
"458" "YLR301W" 2.90826167326725e-10 4.21436730880848e-09 -1.28461846037141 -16.704565596095
"459" "YCR031C" 2.70023789939405e-10 3.96700150605771e-09 -1.17812422046734 -16.802883023974
"460" "YKL009W" 2.95287120052898e-10 4.2643892701679e-09 -1.15111655542133 -16.6844648598098
"461" "YDR119W-A" 3.30368577833148e-10 4.60825423493487e-09 5.195521904709 16.5369104271929
"462" "YLR270W" 3.26755775438876e-10 4.57737962081612e-09 1.38999751194922 16.5513104227906
"463" "YDL214C" 4.82933064547285e-10 6.43330405496736e-09 4.41429763779539 16.0466611231869
"464" "YPR155C" 3.3328655552116e-10 4.63906520472219e-09 1.48088945656509 16.5254026176135
"465" "YML125C" 3.01344933639169e-10 4.31378239795939e-09 -1.22287592357333 -16.6576840917991
"466" "YLR431C" 4.22942758214969e-10 5.70493097781923e-09 2.08635612650883 16.2164082879862
"467" "YOL039W" 2.9840874757151e-10 4.29052753101718e-09 -1.43501619794464 -16.670591751291
"468" "YPL203W" 3.63663415104567e-10 5.00860223497701e-09 1.64848474272109 16.4116505976518
"469" "YNR053C" 3.24625348328913e-10 4.56524848105889e-09 -1.38411030343828 -16.5598821824878
"470" "YIL148W" 3.00237956599888e-10 4.307361210694e-09 -1.10318822282034 -16.6625345291609
"471" "YJR151C" 4.27111036386818e-10 5.74930123465548e-09 1.62807304798524 16.2038018592645
"472" "YJL068C" 3.79775675892752e-10 5.20857960522093e-09 1.31068469455041 16.3553814273147
"473" "YGL030W" 3.06686239582724e-10 4.37111411623133e-09 -1.13458262252093 -16.6345455519025
"474" "YJR094W-A" 3.21664205240413e-10 4.54498321961724e-09 -1.26878364972993 -16.5718970516863
"475" "YLR409C" 3.27775184643769e-10 4.58184884175115e-09 -1.13499024355711 -16.5472300120488
"476" "YDR033W" 3.10634887778898e-10 4.41776833880336e-09 -1.20406046986519 -16.6177161377097
"477" "YLR406C" 3.59540133862885e-10 4.96226066609915e-09 -1.33778631010051 -16.4264804933548
"478" "YMR142C" 3.1512649872438e-10 4.47192528124705e-09 -1.08726236457245 -16.5988492701501
"479" "YJR123W" 3.23681352396021e-10 4.56362803313529e-09 -1.09276337874208 -16.5636996505608
"480" "YMR246W" 3.25191958449013e-10 4.56524848105889e-09 1.14962732205814 16.5575965548368
"481" "YLR273C" 4.45427946749385e-10 5.95907899311754e-09 1.82548048369745 16.1499256128269
"482" "YPR098C" 4.86250533531537e-10 6.45243608592965e-09 1.81259737612404 16.0379440920997
"483" "YGR124W" 3.36403123386715e-10 4.67250367982142e-09 -1.15425459250961 -16.5132303342221
"484" "YBR056W" 3.99644070113918e-10 5.43549169789033e-09 1.978568140438 16.289419100772
"485" "YJR070C" 3.67535193550297e-10 5.05129251303791e-09 -1.24861843930962 -16.3978884939995
"486" "YBR283C" 3.54753991524126e-10 4.90826870905259e-09 -1.0223156909787 -16.4439248736791
"487" "YNL077W" 4.31351308286577e-10 5.79445638359505e-09 1.77314578678801 16.1911123289498
"488" "YDR070C" 4.07657096913357e-10 5.52151703521156e-09 6.88336491034868 16.2638053130322
